Date,Inflow,Opihi at Rockwood,Te Ana Wai,SnowStorage
18/04/2000,5.629423688,4.752,2.7,2.002772752
19/04/2000,6.15985635,5.825,2.9,2.723415501
20/04/2000,19.00272934,34.785,22.7,5.96783123
21/04/2000,32.47354666,21.889,19.1,7.013812628
22/04/2000,15.51910386,14.869,12.6,6.871760616
23/04/2000,14.32406296,12.978,9.9,7.180033135
24/04/2000,12.89085385,13.983,11.4,7.507624798
25/04/2000,13.27016445,16.478,13.1,9.330192727
26/04/2000,12.08441691,11.647,8.8,8.43084847
27/04/2000,11.67828088,9.448,6.9,8.136137011
28/04/2000,10.37179665,8.266,5.8,8.13535022
29/04/2000,7.944846538,7.356,4.9,8.063602838
30/04/2000,7.372661388,6.677,4.4,8.063597105
1/05/2000,6.7219374,6.085,3.9,8.036345993
2/05/2000,6.132599375,5.605,3.4,8.004629614
3/05/2000,5.866554038,5.329,3.3,7.967557217
4/05/2000,5.759054788,5.079,3.1,7.909275124
5/05/2000,5.2713631,4.922,2.9,8.024624354
6/05/2000,4.5052843,4.86,2.9,8.068546978
7/05/2000,3.972833188,11.828,4.4,7.974577679
8/05/2000,10.82955721,18.915,11,16.07035641
9/05/2000,6.833903113,10.424,6,15.71225372
10/05/2000,6.981804938,8.289,4.9,15.14727912
11/05/2000,6.507415863,7.265,4.4,14.67243581
12/05/2000,6.295885463,6.726,4.1,14.36646388
13/05/2000,5.80069075,6.262,3.9,14.21141892
14/05/2000,5.084771025,5.845,3.6,14.21141892
15/05/2000,4.6404533,5.526,3.4,14.19034138
16/05/2000,4.880553063,5.389,3.3,13.6578425
17/05/2000,4.6452644,5.096,3.3,13.89522069
18/05/2000,4.6087269,4.776,3,13.78547312
19/05/2000,4.6015063,4.586,2.8,13.64109898
20/05/2000,4.482347638,4.42,2.7,13.46490502
21/05/2000,4.459899788,4.491,2.8,13.53899136
22/05/2000,4.867077638,4.574,3.2,13.62034798
23/05/2000,4.701094688,4.205,2.8,13.59891071
24/05/2000,4.405067863,4.001,2.7,13.58139218
25/05/2000,3.908582488,3.847,2.6,13.43263365
26/05/2000,3.5565812,3.741,2.4,13.39458403
27/05/2000,3.907946538,3.665,2.4,13.37824134
28/05/2000,3.8149823,3.602,2.3,13.37402487
29/05/2000,3.809731763,3.563,2.2,13.25808303
30/05/2000,4.97672865,4.782,2.4,15.53116257
31/05/2000,10.6712027,5.075,2.6,15.66156212
1/06/2000,13.54576978,7.958,2.6,17.52784276
2/06/2000,14.78031364,6.826,2.8,17.5756396
3/06/2000,12.50679733,7.716,2.8,20.07622087
4/06/2000,9.180297913,6.097,2.7,19.22350455
5/06/2000,7.547315575,5.514,2.6,18.80652865
6/06/2000,7.442375925,5.089,2.5,18.80652865
7/06/2000,6.777165313,4.862,2.4,18.72298534
8/06/2000,5.831185738,4.658,2.3,18.97934653
9/06/2000,4.849318438,4.378,2.2,18.93779215
10/06/2000,4.860849475,5.189,2.3,19.47975986
11/06/2000,8.01062095,8.397,4,23.41537796
12/06/2000,7.692248975,7.433,3.8,22.55927354
13/06/2000,7.034206625,8.532,5.8,26.72514296
14/06/2000,5.9069892,6.418,4.3,26.16175588
15/06/2000,5.700029938,6.181,4.5,24.43072428
16/06/2000,5.647406063,6.04,5.3,23.70522677
17/06/2000,5.5028647,5.549,5,23.20604195
18/06/2000,6.894946413,5.688,5.5,23.49210808
19/06/2000,7.666535463,5.661,5.2,24.57378057
20/06/2000,7.263406363,5.077,4.4,24.26030753
21/06/2000,6.087020325,4.809,4,24.16003292
22/06/2000,5.229139575,4.628,3.6,24.13562263
23/06/2000,4.580537725,4.433,3.4,24.13488521
24/06/2000,5.868802575,4.364,3.2,24.24430776
25/06/2000,7.768697275,4.246,3,24.15429324
26/06/2000,12.99397156,4.173,2.9,24.01745342
27/06/2000,8.816873225,3.98,2.8,23.98463566
28/06/2000,7.254424063,3.871,2.6,23.98440342
29/06/2000,7.413366138,3.823,2.5,24.05669707
30/06/2000,7.3405706,3.731,2.4,24.0176236
1/07/2000,6.619235425,3.616,2.3,23.97053931
2/07/2000,5.545154388,3.519,2.2,23.97053931
3/07/2000,5.160945788,3.415,2.1,23.97053931
4/07/2000,4.592897275,3.344,2.1,24.26631149
5/07/2000,4.2888243,3.254,2,24.26631149
6/07/2000,3.864684163,3.157,2,24.26631149
7/07/2000,3.685097413,3.063,1.9,24.26631149
8/07/2000,3.59562695,3.028,1.8,24.26631149
9/07/2000,3.532028988,2.982,1.8,24.26631149
10/07/2000,3.357444913,2.929,1.7,24.26631149
11/07/2000,3.356733913,2.863,1.7,24.18485137
12/07/2000,3.301736088,2.807,1.6,24.06475527
13/07/2000,3.208470663,2.75,1.6,23.8424868
14/07/2000,2.97078435,2.699,1.6,23.84242357
15/07/2000,2.74441775,2.655,1.5,23.84172446
16/07/2000,2.633354613,2.606,1.5,23.84172446
17/07/2000,2.6153357,2.571,1.4,23.84172446
18/07/2000,2.4596662,2.519,1.4,23.84172446
19/07/2000,2.282972825,2.481,1.4,23.84172446
20/07/2000,2.356806225,2.444,1.4,23.84172446
21/07/2000,2.50259085,2.555,1.4,23.97630436
22/07/2000,3.222650175,3.567,2.8,25.50435052
23/07/2000,3.229890525,2.918,2.3,25.31676393
24/07/2000,2.70319555,2.65,1.9,25.31633434
25/07/2000,2.532989063,2.523,1.7,25.27632065
26/07/2000,2.538967388,2.474,1.7,25.33828412
27/07/2000,24.57767639,20.299,9.6,32.27222852
28/07/2000,41.14165774,12.261,8.5,33.42536502
29/07/2000,14.27252336,7.55,5.9,33.39554307
30/07/2000,10.44301219,6.044,4.8,33.3951589
31/07/2000,8.395622513,5.285,4.2,33.12928064
1/08/2000,7.156495663,4.877,3.7,33.73820539
2/08/2000,6.186446763,4.42,3.4,33.73820539
3/08/2000,5.21920335,4.046,3.1,33.73820539
4/08/2000,4.729949438,3.828,2.8,33.73820539
5/08/2000,4.496103513,3.7,2.7,33.43397005
6/08/2000,4.149966988,3.485,2.5,33.05264721
7/08/2000,3.835862,3.275,2.3,32.47185045
8/08/2000,3.500390475,3.142,2.2,32.17611684
9/08/2000,3.46045795,3.026,2,32.06384319
10/08/2000,3.459072488,2.924,1.9,31.52443276
11/08/2000,3.615095513,3.151,2,32.53361893
12/08/2000,3.422011613,3.163,2.3,32.7531885
13/08/2000,3.128895938,2.805,2,32.7531885
14/08/2000,2.888127638,2.633,1.8,32.54208829
15/08/2000,2.601074225,2.567,1.7,32.54208829
16/08/2000,2.661004613,2.53,1.7,32.51490366
17/08/2000,1.98518035,2.502,1.6,32.51484049
18/08/2000,3.3829708,71.403,58.5,43.65502975
19/08/2000,16.16781434,106.725,121.9,77.91747794
20/08/2000,10.68071035,24.991,37.2,79.1163365
21/08/2000,7.286344013,18.554,22.7,76.69333413
22/08/2000,5.587610963,15.65,17.9,77.83297363
23/08/2000,4.518708375,13.096,13.1,77.83297363
24/08/2000,4.078978575,11.45,10.8,77.83297363
25/08/2000,3.84092195,10.549,9.4,77.44907084
26/08/2000,3.8679755,12.882,19.5,76.71993016
27/08/2000,4.046366388,12.609,17.1,76.89509746
28/08/2000,4.103783588,12.739,15.9,70.35950786
29/08/2000,5.6175648,20.413,31.1,66.93705701
30/08/2000,8.698767238,27.245,63.1,65.43962628
31/08/2000,12.69100558,25.185,60.7,64.11043669
1/09/2000,12.83207785,33.401,135.5,64.19270813
2/09/2000,16.61383353,55.036,168.6,63.53969858
3/09/2000,16.58270358,29.937,73.1,66.25905295
4/09/2000,14.26570863,23.336,42.9,66.57828744
5/09/2000,11.43004905,18.756,36.7,66.08824824
6/09/2000,11.63510046,16.097,26.7,65.87523642
7/09/2000,13.57822396,16.972,21.3,67.12613224
8/09/2000,15.84277476,17.834,21.5,67.34934691
9/09/2000,24.48021211,37.28,34.4,69.64884906
10/09/2000,52.73984129,46.568,55.5,72.99139076
11/09/2000,24.47198426,21.219,30.1,72.99139076
12/09/2000,15.35309919,16.751,21.9,72.99139076
13/09/2000,11.72171804,14.711,18.2,73.06676753
14/09/2000,10.72194144,17.468,25.8,76.79857658
15/09/2000,9.26303955,14.13,17.8,76.28100643
16/09/2000,8.3924477,12.2,14.2,75.53600507
17/09/2000,7.900914638,10.819,11.7,75.0340037
18/09/2000,7.7645241,9.855,9.7,74.62757773
19/09/2000,11.94810735,9.547,8.6,73.88255627
20/09/2000,18.06361585,9.039,7.3,72.51789389
21/09/2000,18.67959761,8.607,6.4,70.34600003
22/09/2000,14.23300559,7.828,5.7,70.09423444
23/09/2000,11.63227029,7.22,5,69.25077469
24/09/2000,10.96286675,6.848,4.7,68.21142395
25/09/2000,10.02639779,7.743,5.2,72.27007641
26/09/2000,8.7885932,7.009,4.9,71.98804237
27/09/2000,7.512319563,6.15,4.2,71.56015923
28/09/2000,6.6199247,5.787,3.8,71.36500182
29/09/2000,6.263167613,5.656,3.5,70.54673162
30/09/2000,10.19969713,5.651,3.4,68.14193647
1/10/2000,15.75624409,5.87,3.5,67.75828574
2/10/2000,15.07713145,5.563,3.2,66.87247508
3/10/2000,17.01129734,5.394,2.9,66.65693832
4/10/2000,13.27165459,5.357,2.8,67.22315717
5/10/2000,12.40638833,5.386,2.8,66.61236918
6/10/2000,10.90562434,4.771,2.4,66.08136423
7/10/2000,11.95534276,5.382,3,65.65189197
8/10/2000,11.89776164,5.512,3.3,66.88231142
9/10/2000,16.03857824,5.107,2.8,65.43600929
10/10/2000,14.54761124,4.775,2.5,65.51073354
11/10/2000,11.50953885,4.53,2.4,65.44368086
12/10/2000,11.25615721,4.53,2.3,64.93013541
13/10/2000,9.347928013,4.301,2.2,64.93013541
14/10/2000,8.576060488,4.162,2.1,64.92923729
15/10/2000,7.892501138,4.028,2,63.83957963
16/10/2000,13.18531944,4.064,1.8,61.60265664
17/10/2000,12.9464343,4.276,1.9,63.03714506
18/10/2000,10.06072724,4.058,1.9,62.86930046
19/10/2000,8.796280888,3.807,1.8,62.65502098
20/10/2000,8.144658275,3.652,1.6,62.30145626
21/10/2000,7.719733075,3.504,1.5,61.75009444
22/10/2000,8.18914515,3.412,1.5,61.21688066
23/10/2000,9.689700775,3.373,1.4,58.74110828
24/10/2000,12.07738591,3.404,1.4,54.01842175
25/10/2000,13.05659486,3.537,1.5,53.35032197
26/10/2000,13.56747996,3.638,1.7,53.30406155
27/10/2000,13.9717674,3.421,1.6,52.31331694
28/10/2000,14.29602685,3.323,1.4,51.00783469
29/10/2000,14.55165505,3.285,1.3,49.37309895
30/10/2000,17.20708403,3.205,1.3,47.37489446
31/10/2000,14.83617256,3.093,1.2,45.73511903
1/11/2000,11.50079059,3.169,1.2,44.57797087
2/11/2000,11.41029708,3.492,1.3,45.56885483
3/11/2000,11.39150396,3.705,1.4,45.65591651
4/11/2000,10.60326171,3.308,1.3,45.63556876
5/11/2000,11.25392349,3.074,1.2,45.56050686
6/11/2000,12.08135764,2.96,1.1,44.98887209
7/11/2000,13.70154691,4.446,1.6,47.30346083
8/11/2000,13.31947428,4.614,2.2,47.4251058
9/11/2000,10.32414484,3.773,1.7,47.36133131
10/11/2000,9.146254838,3.38,1.5,47.36133131
11/11/2000,8.572497588,3.101,1.3,46.78046015
12/11/2000,8.480324338,2.958,1.2,44.86780657
13/11/2000,9.580064575,2.879,1.1,42.84720048
14/11/2000,11.30968366,2.801,1.1,40.73563236
15/11/2000,10.7108291,2.682,1,38.50012284
16/11/2000,9.029869075,2.566,1,38.50012284
17/11/2000,8.397809825,2.556,0.9,38.26400549
18/11/2000,8.543087863,2.74,1,38.77555275
19/11/2000,7.794169838,2.426,0.9,38.77555275
20/11/2000,6.632519275,2.305,0.8,38.53188863
21/11/2000,6.02982235,2.15,0.8,37.49201268
22/11/2000,5.039271963,2.132,1.0447,37.48921331
23/11/2000,4.432994363,2.002,0.9819,37.48921331
24/11/2000,4.042118163,1.883,0.9191,36.21694906
25/11/2000,3.906174963,1.859,0.9191,33.88864632
26/11/2000,3.95280965,1.855,0.9191,33.1977315
27/11/2000,4.532739763,1.82,0.8563,32.04700356
28/11/2000,8.407581138,9.218,2.5,32.22099681
29/11/2000,13.77969273,8.377,3.7,36.46267118
30/11/2000,10.14162719,5.188,2.4,35.98331726
1/12/2000,10.86793048,4.145,1.9,34.06543564
2/12/2000,11.90139366,3.558,1.6,33.60645753
3/12/2000,19.21836873,5.751,3.7,31.52588544
4/12/2000,19.77994121,4.443,3,31.30224752
5/12/2000,15.99107159,3.614,2.2,30.08518732
6/12/2000,16.45986845,3.172,1.8,27.81571098
7/12/2000,15.24786428,2.878,1.4,24.39386913
8/12/2000,13.64928051,4.538,2.2,22.35083464
9/12/2000,14.31584696,7.208,4.5,22.77856479
10/12/2000,11.47816499,4.722,2.8,21.96132158
11/12/2000,11.02656445,6.541,4.2,20.3126347
12/12/2000,15.59120815,7.414,3.4,19.50454017
13/12/2000,14.24332891,4.844,2.6,17.31639401
14/12/2000,14.14501243,4.259,2.2,13.46199144
15/12/2000,17.05673913,3.985,2.3,12.08172094
16/12/2000,14.36408436,3.671,2,11.2360465
17/12/2000,12.41534298,3.315,1.8,9.429503244
18/12/2000,10.47170104,3.006,1.6,9.277297103
19/12/2000,9.397796763,2.611,1.4,8.138277284
20/12/2000,8.449445213,2.334,1.2,6.795316358
21/12/2000,8.28791885,2.049,1,5.122899111
22/12/2000,6.88280115,1.928,1,5.066989629
23/12/2000,5.86116525,2.037,1,4.979245867
24/12/2000,5.84079115,1.822,0.9,4.144715301
25/12/2000,5.63483025,1.643,0.8,3.366268783
26/12/2000,5.352419075,1.613,0.7,2.919285478
27/12/2000,4.909567788,1.46,0.7,2.769737494
28/12/2000,5.269995413,1.573,0.7,2.116353984
29/12/2000,6.045382388,1.576,0.7,2.116353984
30/12/2000,4.886414863,1.857,0.8,2.18030655
31/12/2000,5.660488463,2.047,1.1,2.913936282
1/01/2001,4.515257063,1.744,1.01,2.576157589
2/01/2001,4.482309125,1.634,0.93,2.597518583
3/01/2001,4.03583075,1.539,0.87,2.592001642
4/01/2001,3.5842944,1.506,0.8,2.191605556
5/01/2001,3.037979775,1.526,0.73,1.880612086
6/01/2001,2.964769488,1.439,0.69,1.447639711
7/01/2001,2.753027763,1.382,0.64,1.376180358
8/01/2001,3.18545105,1.338,0.59,1.142921781
9/01/2001,3.984781938,1.512,0.57,0.865568042
10/01/2001,8.17879615,5.322,1.01,1.925556062
11/01/2001,15.72549926,7.644,2.68,2.783512552
12/01/2001,10.02465189,3.73,1.69,2.398887164
13/01/2001,7.726936888,3.109,1.3,0.985992735
14/01/2001,9.835871513,8.731,3.8,3.895115722
15/01/2001,8.028880813,4.838,2.47,1.942423088
16/01/2001,6.616252188,3.822,1.8,0.936582344
17/01/2001,6.876423875,3.086,1.55,0.965127505
18/01/2001,5.383812688,2.654,1.34,0.887022451
19/01/2001,4.166557975,2.476,1.21,0.804789027
20/01/2001,3.860578138,2.412,1.16,0.804789027
21/01/2001,3.611800225,2.207,1.09,0.804789027
22/01/2001,3.215452288,1.953,0.98,0.770938652
23/01/2001,2.8840147,1.826,0.85,0.710230172
24/01/2001,2.8953117,1.814,0.81,0.631645903
25/01/2001,2.728620713,1.738,0.79,0.607770682
26/01/2001,3.011434788,1.719,0.79,0.670623095
27/01/2001,2.6290422,1.566,0.76,0.670623095
28/01/2001,2.4845907,1.448,0.68,0.627166003
29/01/2001,2.114889463,1.395,0.59,0.58352932
30/01/2001,1.859042038,1.345,0.53,0.474981076
31/01/2001,1.936329713,1.378,0.49,0.395877245
1/02/2001,2.3960396,1.626,0.57,1.032276652
2/02/2001,1.897532813,1.519,0.71,0.392043942
3/02/2001,1.795483575,1.396,0.7,0.305990674
4/02/2001,1.6209232,1.255,0.56,0.208028781
5/02/2001,1.5811704,1.209,0.49,0.117695115
6/02/2001,2.0062062,1.324,0.51,0.335493128
7/02/2001,1.536387275,1.224,0.55,0.335493128
8/02/2001,1.380110463,1.108,0.48,0.107886066
9/02/2001,1.1857122,1.046,0.45,0.105866661
10/02/2001,1.202032613,0.985,0.39,0.077520091
11/02/2001,1.079142188,0.932,0.35,0.041187533
12/02/2001,1.349669788,0.95,0.33,0.022610949
13/02/2001,1.476442075,0.955,0.32,0.013232254
14/02/2001,1.368970475,0.911,0.31,0.008791326
15/02/2001,1.3264507,0.891,0.31,0.007184309
16/02/2001,1.42277145,0.999,0.32,0.005360625
17/02/2001,1.553890713,1.022,0.36,0.005193783
18/02/2001,1.281912475,0.964,0.45,0.022594017
19/02/2001,1.23395355,0.953,0.39,0.057730857
20/02/2001,1.240061238,0.991,0.39,0.057730857
21/02/2001,1.23951515,0.94,0.39,0.005376518
22/02/2001,1.336239788,0.878,0.36,0.00334973
23/02/2001,1.320254138,0.888,0.35,0.001917737
24/02/2001,1.346731975,0.896,0.35,0.001917737
25/02/2001,1.313033538,0.892,0.35,0.001046778
26/02/2001,1.383768163,0.92,0.35,0.294740484
27/02/2001,1.444841088,0.94,0.38,0.359848411
28/02/2001,1.2057545,0.925,0.39,0.124588538
1/03/2001,1.050439513,0.9,0.35,0.015865223
2/03/2001,1.405658075,0.9,0.32,0.00111778
3/03/2001,1.277118163,0.9,0.32,0.000574847
4/03/2001,1.210139988,0.9,0.34,0.000574847
5/03/2001,1.097547213,0.9,0.34,0.000574847
6/03/2001,1.27068065,0.9,0.34,0.000574847
7/03/2001,1.289054075,0.9,0.33,0.005397247
8/03/2001,1.18620595,0.9,0.32,0.000573143
9/03/2001,1.452213763,0.908,0.33,0.236440815
10/03/2001,1.386911375,0.972,0.45,0.315757709
11/03/2001,1.498541338,1.064,0.46,0.313596064
12/03/2001,1.438904238,0.991,0.45,0.057364843
13/03/2001,1.382617725,0.942,0.45,0.018031746
14/03/2001,1.3489736,0.9,0.38,0.000480982
15/03/2001,1.261739825,0.9,0.36,0.000324195
16/03/2001,1.272516413,0.9,0.35,0.000244494
17/03/2001,1.226688513,0.9,0.35,0.000244494
18/03/2001,0.990682925,0.9,0.34,0.000244494
19/03/2001,1.21681845,0.9,0.32,0.000244494
20/03/2001,1.190465038,0.9,0.31,0.000244494
21/03/2001,1.132082063,0.786,0.31,0.000244494
22/03/2001,1.119504275,0.752,0.3,0.00010275
23/03/2001,1.045730125,0.734,0.28,0.000102368
24/03/2001,1.057524825,0.734,0.28,0.000101995
25/03/2001,1.071044688,0.718,0.26,6.02E-05
26/03/2001,1.002223838,0.687,0.25,8.90E-06
27/03/2001,1.074949263,0.697,0.23,0
28/03/2001,1.007964175,0.71,0.22,0
29/03/2001,1.146290213,0.671,0.22,0.04607367
30/03/2001,0.997643813,0.683,0.23,0.04607367
31/03/2001,0.955507188,0.681,0.25,0.04607367
1/04/2001,0.937035013,0.695,0.25,0
2/04/2001,0.897881625,0.708,0.25,0
3/04/2001,0.937780575,0.729,0.24,0.121358649
4/04/2001,0.94859765,0.657,0.23,0.082299023
5/04/2001,0.896056725,0.641,0.22,0.044372035
6/04/2001,0.851509613,0.638,0.22,0.029240198
7/04/2001,0.837900875,0.634,0.22,0.029240198
8/04/2001,0.807177775,0.659,0.21,0.029240198
9/04/2001,0.825281613,0.685,0.2,0.029240198
10/04/2001,0.855293713,0.673,0.19,0.064861431
11/04/2001,0.902261188,0.658,0.2,0.156501387
12/04/2001,0.87493015,0.7,0.2,0.15308918
13/04/2001,0.811839763,0.711,0.2,3.18E-06
14/04/2001,0.85059025,0.73,0.21,3.18E-06
15/04/2001,0.832000563,0.72,0.21,3.18E-06
16/04/2001,0.794668125,0.704,0.2,3.18E-06
17/04/2001,0.802141525,0.709,0.21,3.18E-06
18/04/2001,0.7893692,0.707,0.22,3.18E-06
19/04/2001,0.776652175,0.706,0.22,3.18E-06
20/04/2001,0.800126038,0.71,0.22,3.18E-06
21/04/2001,0.903620975,0.85,0.27,0.123830792
22/04/2001,1.019059725,0.808,0.28,0.123830792
23/04/2001,0.853765063,0.774,0.35,0.123830792
24/04/2001,0.855047825,0.785,0.37,0.304638324
25/04/2001,0.792559813,0.789,0.37,0.304638324
26/04/2001,0.818550813,0.776,0.37,0.237545532
27/04/2001,0.80637395,0.781,0.38,0.23204119
28/04/2001,0.793779375,0.775,0.37,0.128366616
29/04/2001,0.777607088,0.763,0.37,0.128366616
30/04/2001,0.764595788,0.766,0.37,0.128366616
1/05/2001,0.89638655,0.828,0.38,1.39296716
2/05/2001,1.133316438,0.838,0.46,1.693032548
3/05/2001,0.970526075,0.857,1.2,1.711038631
4/05/2001,0.873953513,0.856,0.54,1.675822587
5/05/2001,0.86115255,0.863,0.52,1.696641036
6/05/2001,0.904221375,0.921,0.52,2.004964511
7/05/2001,1.52758865,1.596,1.2,3.438415547
8/05/2001,1.822429488,2.802,1.76,4.404536904
9/05/2001,2.089804,2.734,1.81,4.838543808
10/05/2001,1.759779525,2.129,1.48,5.359327901
11/05/2001,1.699711875,3.605,5.36,5.996257412
12/05/2001,2.578289638,5.338,8.88,6.942655661
13/05/2001,3.50575655,4.122,4.62,7.123800002
14/05/2001,2.628816063,3.022,3.24,6.93283184
15/05/2001,2.029635625,2.497,2.54,7.094239199
16/05/2001,1.7834262,2.166,2.14,7.094239199
17/05/2001,1.704045025,1.974,1.84,7.094239199
18/05/2001,1.737743463,1.819,1.2,7.061999684
19/05/2001,1.688631138,1.712,1.44,7.00349201
20/05/2001,1.728206188,1.61,1.34,7.00349201
21/05/2001,1.82353845,1.545,1.26,7.398798661
22/05/2001,1.5426342,1.5,1.2,7.396604093
23/05/2001,1.5063969,1.5,1.2,7.396604093
24/05/2001,1.397324563,1.5,1.2,7.396604093
25/05/2001,1.82340415,1.616,1.33,11.05629417
26/05/2001,1.52130025,1.528,1.33,10.73162647
27/05/2001,1.422883038,1.5,1.2,10.41804807
28/05/2001,1.289543875,1.5,1.2,10.17499201
29/05/2001,1.194455525,1.5,1.2,10.17499201
30/05/2001,1.057738125,1.5,1.2,10.17499201
31/05/2001,1.2491097,1.5,1.2,10.16995023
1/06/2001,1.338135788,1.254,1.2,10.06163284
2/06/2001,1.363291363,1.226,1.2,9.811820188
3/06/2001,1.295693038,1.2,1.2,9.759205097
4/06/2001,1.248342413,1.182,1.2,9.759199685
5/06/2001,1.2379154,1.166,1.2,9.758127797
6/06/2001,1.21279735,1.146,1.2,9.750844136
7/06/2001,1.214080113,1.139,1.2,9.560013918
8/06/2001,1.260150938,1.132,1.2,9.777291326
9/06/2001,1.286568538,1.119,1.2,9.397564544
10/06/2001,1.77082175,1.203,1.2,10.30091112
11/06/2001,1.596319638,1.262,1.2,10.42909171
12/06/2001,1.412729563,1.195,1.2,10.39398067
13/06/2001,1.375097913,1.159,1.2,10.39398067
14/06/2001,1.460700338,1.137,1.2,10.39398067
15/06/2001,1.436910475,1.112,1.2,10.54344245
16/06/2001,1.482456938,1.11,1.2,10.66632599
17/06/2001,1.486006013,1.112,1.2,10.74735945
18/06/2001,1.59966825,1.225,1.2,11.77247917
19/06/2001,1.586454513,1.254,1.2,12.54156275
20/06/2001,1.524609363,1.191,1.2,12.46082222
21/06/2001,1.4808641,1.156,1.2,12.24739547
22/06/2001,1.499684863,1.137,1.2,12.13278276
23/06/2001,1.461861638,1.118,1.2,12.10496015
24/06/2001,1.580288563,1.148,1.2,12.58945472
25/06/2001,1.696361288,1.2,1.2,12.58945472
26/06/2001,1.579956763,1.193,1.2,12.58945472
27/06/2001,1.575831975,1.994,1.2,13.51293134
28/06/2001,3.2751358,6.679,5.63,22.43196803
29/06/2001,2.733366638,4.482,4.52,21.86855859
30/06/2001,2.271844688,3.469,3.74,21.39911052
1/07/2001,1.966199613,2.762,3.24,21.39911052
2/07/2001,1.771071588,2.374,2.78,21.39911052
3/07/2001,1.644467175,2.136,2.38,21.39911052
4/07/2001,1.509727738,1.937,2.04,21.39911052
5/07/2001,1.491362213,1.807,1.83,21.39911052
6/07/2001,1.47116685,1.728,1.71,21.39911052
7/07/2001,1.396739963,1.651,1.57,21.39911052
8/07/2001,1.367912863,1.579,1.4,21.39911052
9/07/2001,1.312615825,1.513,1.28,21.39911052
10/07/2001,1.274931838,1.5,1.2,21.39911052
11/07/2001,1.274352175,1.5,1.2,21.24337133
12/07/2001,1.273569088,1.5,1.2,21.20294481
13/07/2001,1.251630788,1.5,1.2,19.99700601
14/07/2001,1.197469375,1.5,1.2,19.80421505
15/07/2001,1.143196375,1.5,1.2,19.80421505
16/07/2001,1.068382388,1.5,1.2,19.80421505
17/07/2001,1.168721275,1.5,1.2,20.21345031
18/07/2001,1.262653263,1.5,5.62,20.98077888
19/07/2001,1.197357788,1.541,5.05,20.94110901
20/07/2001,1.459783938,2.618,6.03,23.76765601
21/07/2001,4.315452238,17.99,21.98,35.70609544
22/07/2001,5.436655788,12.33,15.39,42.31996462
23/07/2001,2.962567363,7.35,9.75,42.31996462
24/07/2001,2.370314238,5.663,7.11,42.00512899
25/07/2001,2.1132591,4.795,5.63,41.48401274
26/07/2001,1.9989066,4.225,4.69,40.84393817
27/07/2001,1.984739925,3.827,4.06,38.65565014
28/07/2001,2.028333113,3.53,3.61,36.32847549
29/07/2001,2.977943725,3.633,3.74,34.14931323
30/07/2001,5.343010175,4.427,4.49,34.46018331
31/07/2001,3.422484625,3.681,3.56,34.46018331
1/08/2001,2.765003175,3.344,3.12,34.09753317
2/08/2001,2.510122513,3.144,2.8,33.41449374
3/08/2001,3.27896335,3.137,2.62,32.47328174
4/08/2001,2.850215538,2.85,2.41,32.38434082
5/08/2001,2.4730409,2.686,2.23,32.02907216
6/08/2001,2.326861275,2.562,2.09,31.61097656
7/08/2001,2.199702875,2.471,2,31.46998796
8/08/2001,2.144946988,2.417,1.89,31.348103
9/08/2001,2.402974813,2.349,1.81,29.96401382
10/08/2001,2.507471075,2.304,1.77,29.84976391
11/08/2001,2.501515463,2.317,1.77,29.32437778
12/08/2001,2.58489305,2.465,1.84,30.88797959
13/08/2001,2.299707988,2.305,1.72,30.56146224
14/08/2001,2.293823475,2.248,1.67,30.681632
15/08/2001,2.085580463,2.159,1.59,30.681632
16/08/2001,1.806947463,2.086,1.52,30.681632
17/08/2001,1.7670337,2.024,1.44,30.681632
18/08/2001,1.827299838,2.024,1.43,30.681632
19/08/2001,1.774916913,1.993,1.41,30.64314939
20/08/2001,1.796112613,1.964,1.43,30.45394553
21/08/2001,1.726009,1.947,1.63,30.15611547
22/08/2001,3.12369675,2.084,1.58,28.76400348
